name,type,budgetCode,fiscalYear,source,allocatedBudget,internalBudget,centralBudget,provinceBudget,status
निर्मित गुरुयोजनाका आधारमा स्थानीय तहको साझेदारीमा विद्यालयको भौतिक निर्माण अनुदान,संघीय शसर्त अनुदान,३१११२,2082/83,संध,2300000.00,0.00,2300000.00,0.00,NOT_STARTED
निर्मित गुरुयोजनाका आधारमा स्थानीय तहको साझेदारीमा विद्यालयको भौतिक निर्माण अनुदान,संघीय शसर्त अनुदान,३१११२,2082/83,संध,1100000.00,0.00,1100000.00,0.00,NOT_STARTED
निर्मित गुरुयोजनाका आधारमा स्थानीय तहको साझेदारीमा विद्यालयको भौतिक निर्माण अनुदान,संघीय शसर्त अनुदान,३१११२,2082/83,संध,7600000.00,0.00,7600000.00,0.00,NOT_STARTED
सिराहा जिल्ला लहान नगरपालिका वडा न १ लहान नपा-१थारु सामुदायिक सेवा केन्द्रको सामुदायिक भवन निर्माण,संघीय शसर्त अनुदान,३१११२,2082/83,संध,5000000.00,0.00,5000000.00,0.00,NOT_STARTED
सिरहा जिल्ला लहान न.पा १८ अनिष यात्रु प्रतिक्षालय - मो.फरमुदको घरसम्म  सडक स्तरोन्नती कार्य।,संघीय शसर्त अनुदान,३११५१,2082/83,संध,2500000.00,0.00,2500000.00,0.00,NOT_STARTED
१. मलहन्वा सरै खोला झो.पु २. भुतनी (मुतनी) खोला झो.पु,संघीय शसर्त अनुदान,३११५१,2082/83,संध,1000000.00,0.00,1000000.00,0.00,NOT_STARTED
लहान न.पा सिरहा जिल्ला वडा नं १९ मा मुख्य-मुख्य सडक स्तरोन्नति कार्य,संघीय शसर्त अनुदान,३११५१,2082/83,संध,2500000.00,0.00,2500000.00,0.00,NOT_STARTED
सिरहा जिल्ला लहान न.पा मा २ मिलन चोक - वडा नं २० को  सडक स्तरोन्नती कार्य।,संघीय शसर्त अनुदान,३११५१,2082/83,संध,2500000.00,0.00,2500000.00,0.00,NOT_STARTED
सिरहा जिल्ला लहान न.पा ३ श्री आधारभूत प्रा.वि विद्यालय - पुर्व बलान नदि-सडकस्तरोन्नती कार्य।,संघीय शसर्त अनुदान,३११५१,2082/83,संध,2500000.00,0.00,2500000.00,0.00,NOT_STARTED
सिरहा जिल्ला लहान न.पा कर्डहर्वामा सडक स्तरोन्नति कार्य,संघीय शसर्त अनुदान,३११५१,2082/83,संध,2500000.00,0.00,2500000.00,0.00,NOT_STARTED
